Date,Company,Open,High,Low,Close,Adj Close,Volume
2022-07-11,Bharti_Airtel,675.0,681.0,658.9500122070312,660.5499877929688,645.5950927734375,18687521
2022-07-12,Bharti_Airtel,663.25,666.9000244140625,660.0,663.0,647.9896240234375,7416645
2022-07-13,Bharti_Airtel,670.0,670.0,641.0,643.5,628.9310302734375,12030163
2022-07-14,Bharti_Airtel,650.0,652.2000122070312,628.75,641.6500244140625,627.1229858398438,11379990
2022-07-15,Bharti_Airtel,648.9500122070312,657.5,643.25,651.7999877929688,637.043212890625,5567877
2022-07-18,Bharti_Airtel,657.0,670.0,649.1500244140625,663.0499877929688,648.0384521484375,8982417
2022-07-19,Bharti_Airtel,675.0,677.0,663.0999755859375,672.9000244140625,657.66552734375,7836419
2022-07-20,Bharti_Airtel,680.0,680.0,668.2000122070312,670.6500244140625,655.4664306640625,4458819
2022-07-21,Bharti_Airtel,671.5,679.9500122070312,671.2000122070312,678.3499755859375,662.9921264648438,3550107
2022-07-22,Bharti_Airtel,679.7000122070312,681.9000244140625,675.2000122070312,678.8499755859375,663.4807739257812,2415220
2022-07-25,Bharti_Airtel,680.0,686.5499877929688,676.5499877929688,678.4000244140625,663.0409545898438,2913348
2022-07-26,Bharti_Airtel,682.5999755859375,685.3499755859375,670.25,684.0999755859375,668.6118774414062,5016687
2022-07-27,Bharti_Airtel,683.9500122070312,683.9500122070312,669.7000122070312,674.9000244140625,659.6202392578125,6237523
2022-07-28,Bharti_Airtel,678.7999877929688,679.4000244140625,664.2000122070312,666.8499755859375,651.7525024414062,7374170
2022-07-29,Bharti_Airtel,672.7999877929688,680.6500244140625,671.0,677.9500122070312,662.60107421875,7669970
2022-08-01,Bharti_Airtel,677.9500122070312,697.7999877929688,677.0499877929688,694.4500122070312,681.744384765625,8812526
2022-08-02,Bharti_Airtel,700.0,700.2999877929688,681.1500244140625,686.7999877929688,674.2343139648438,6236599
2022-08-03,Bharti_Airtel,688.0,696.8499755859375,687.0,693.1500244140625,680.4682006835938,5237250
2022-08-04,Bharti_Airtel,698.2000122070312,698.5,680.7000122070312,694.2999877929688,681.5971069335938,6352142
2022-08-05,Bharti_Airtel,698.0,710.0,696.3499755859375,703.6500244140625,690.7760620117188,5811092
2022-08-08,Bharti_Airtel,707.9500122070312,709.8499755859375,699.0,704.3499755859375,691.4631958007812,5918607
2022-08-10,Bharti_Airtel,713.9000244140625,718.0,706.0,715.25,702.163818359375,12201239
2022-08-11,Bharti_Airtel,718.7999877929688,719.4000244140625,705.7000122070312,709.7999877929688,696.8134765625,7142902
2022-08-12,Bharti_Airtel,709.8499755859375,712.5,706.6500244140625,709.7000122070312,696.71533203125,4540159
2022-08-16,Bharti_Airtel,715.0,716.0,700.5,704.0999755859375,691.2178344726562,6679663
2022-08-17,Bharti_Airtel,707.0,724.6500244140625,702.2999877929688,722.9500122070312,709.7229614257812,8812954
2022-08-18,Bharti_Airtel,725.0,736.0,720.9000244140625,733.2000122070312,719.785400390625,10354897
2022-08-19,Bharti_Airtel,730.2000122070312,737.5999755859375,726.0,732.2999877929688,718.9017944335938,13743828
2022-08-22,Bharti_Airtel,731.8499755859375,734.4000244140625,724.4000244140625,727.5999755859375,714.2877807617188,8118490
2022-08-23,Bharti_Airtel,725.0,742.5999755859375,722.5499877929688,737.5999755859375,724.1048583984375,8229797
2022-08-24,Bharti_Airtel,722.8499755859375,754.2000122070312,718.0,738.75,725.2338256835938,14922081
2022-08-25,Bharti_Airtel,744.7999877929688,754.0499877929688,735.25,741.0,727.4426879882812,9849958
2022-08-26,Bharti_Airtel,741.5,741.5,728.0,730.8499755859375,717.4783325195312,5928897
2022-08-29,Bharti_Airtel,717.7000122070312,724.9000244140625,715.0999755859375,720.5999755859375,707.4158935546875,5878942
2022-08-30,Bharti_Airtel,722.0,730.0999755859375,711.7999877929688,726.5999755859375,713.30615234375,8894800
2022-09-01,Bharti_Airtel,726.5,746.0,726.5,735.0499877929688,721.6015625,11869518
2022-09-02,Bharti_Airtel,725.0,740.9000244140625,719.6500244140625,735.0,721.552490234375,5693707
2022-09-05,Bharti_Airtel,735.0,741.9500122070312,733.25,740.4000244140625,726.8536987304688,3660135
2022-09-06,Bharti_Airtel,740.4000244140625,765.0,740.4000244140625,761.25,747.3221435546875,10166270
2022-09-07,Bharti_Airtel,755.5,761.9000244140625,686.2000122070312,753.0999755859375,739.3212280273438,126794211
2022-09-08,Bharti_Airtel,759.0,776.0,757.0499877929688,769.7999877929688,755.7157592773438,10648073
2022-09-09,Bharti_Airtel,773.0,774.7999877929688,762.9000244140625,765.75,751.7398681640625,4627905
2022-09-12,Bharti_Airtel,767.0,771.4000244140625,764.5,769.1500244140625,755.07763671875,2654087
2022-09-13,Bharti_Airtel,774.0,788.9000244140625,770.0,784.25,769.9013671875,8335652
2022-09-14,Bharti_Airtel,776.0,788.4000244140625,775.75,783.3499755859375,769.0177612304688,6645392
2022-09-15,Bharti_Airtel,788.0,790.6500244140625,782.0,785.0999755859375,770.73583984375,5485310
2022-09-16,Bharti_Airtel,788.0,788.0,776.4500122070312,779.6500244140625,765.3856201171875,20211162
